score_ 1,score_ 2,score_ 3,score_ 4,score_ 5,score_ 6,score_ 7,score_ 8,score_ 9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,score_26,score_27,score_28,score_29,score_30,score_31,score_32,score_33,score_34,score_35,score_36,score_37,score_38,score_39,score_40,score_41,score_42,score_43,score_44,score_45,score_46,score_47,score_48,score_49,score_50,score_51,score_52,score_53,score_54,score_55,score_56,score_57,score_58,score_59,score_60,score_61,score_62,score_63,score_64,score_65,score_66,score_67,score_68,score_69,peak_val,peak_clab,peak_time,ival_1,ival_2
-0,-0,-0,-0,22.1225336251747,54.2052631510807,34.1258826847783,-0,-0,-0,-0,24.4002648007738,44.2912029091371,72.0826630929085,57.6803458566181,14.5102896977387,-0,23.2127164959384,49.3095825475503,57.7151238500391,85.8133567093622,70.2704986151005,41.9633698619641,16.0323107699936,-0,7.97192618763472,6.61470683743433,28.8340357228714,21.4732972356501,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,16.4440065240304,29.9054886218274,-0,-0,-0,-0,-0,-0,4.98667642020142,10.8819608530444,35.9301641021688,19.5189946329079,-0,-0,-0,5.34319361327163,21.4791813828149,-0,-0,-0,9.74864404456175,43.5324089736883,85.8133567093622,CP3,11.4053475935829,9.81390374331552,12.2010695187166
