score_ 1,score_ 2,score_ 3,score_ 4,score_ 5,score_ 6,score_ 7,score_ 8,score_ 9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,score_26,score_27,score_28,score_29,score_30,score_31,score_32,score_33,score_34,score_35,score_36,score_37,score_38,score_39,score_40,score_41,score_42,score_43,score_44,score_45,score_46,score_47,score_48,score_49,score_50,score_51,score_52,score_53,score_54,score_55,score_56,score_57,score_58,score_59,score_60,score_61,score_62,score_63,score_64,score_65,score_66,score_67,score_68,score_69,peak_val,peak_clab,peak_time,ival_1,ival_2
16.1115808747343,17.78759352349,15.9735743219248,49.6345949117691,12.8335197109864,30.0796883319125,43.5357521194537,41.2801215125288,38.2824462581171,35.693434030583,43.1826795068195,30.0927528005715,21.1102775770697,19.6935195165069,0.81315368259715,-0,-0,23.9112593566207,16.0263409031537,18.5562095859726,10.729832622139,8.68516850984622,-0,14.0264381362098,11.7420974948574,4.09598866245488,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,3.62909352729691,14.81214789584,26.6573764010305,31.8144292017707,16.9271063934782,20.4695004920918,24.992003269239,18.2101768647471,25.3008999783098,28.6932228235006,25.2888454664079,3.64457600388362,-0,6.27913326584015,-0,-0,16.526665888854,38.9501484299145,35.5824314663139,28.8307856589652,30.8644149950098,19.0167242059602,13.0325647887116,7.10150406644972,-0,14.7873631816987,-0,49.6345949117691,C3,-2.12192513368983,-2.12192513368983,-2.12192513368983
