score_ 1,score_ 2,score_ 3,score_ 4,score_ 5,score_ 6,score_ 7,score_ 8,score_ 9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,score_26,score_27,score_28,score_29,score_30,score_31,score_32,score_33,score_34,score_35,score_36,score_37,score_38,score_39,score_40,score_41,score_42,score_43,score_44,score_45,score_46,score_47,score_48,score_49,score_50,score_51,score_52,score_53,score_54,score_55,score_56,score_57,score_58,score_59,score_60,score_61,score_62,score_63,score_64,score_65,score_66,score_67,score_68,score_69,peak_val,peak_clab,peak_time,ival_1,ival_2
98.6910244094962,37.4365772286127,15.9601858736967,13.2906843303195,10.0412599046438,-0,-0,-0,-0,-0,-0,5.3464478199281,30.7321242193428,-0,-0,-0,-0,13.1230712443423,57.6252331004328,76.9123237195834,102.427216000295,40.1769344858397,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,42.0582711486508,39.5838675864066,36.3560395813051,32.4952994634305,56.0763033094021,37.9773418304288,10.945628126315,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,5.08813527228943,26.8413330082233,36.8977344160797,-0,30.6073953158071,48.7158228393154,39.7624452885058,-0,-0,-0,-0,4.7527959816915,39.6069208761004,56.2954395671628,69.5123774235426,44.1385240179635,25.66710562997,-0,102.427216000295,C3,11.4053475935829,10.6096256684492,11.4053475935829
